Tarih,NoktaAdi,HealthFactor,FailFast,E.coli_score,Koliform Bakteri_score,C.Perfringens_score,Arsenik_score,Nitrit_score,Alüminyum_score,Demir_score,Amonyum_score,pH_score,Klorür_score,İletkenlik_score,Oksitlenebilirlik_score,Bulanıklık_score,Tat_score,Koku_score,Renk_score,Toplam Sertlik_score,Tuzluluk_score,RiskClass
2025-05-07,8818 Sok. No:38 6 Nolu Sağlık Ocağı Egekent,89.41948676726972,False,1.0,1.0,1.0,0.642,0.87,0.9624,0.6281000000000001,0.94,0.8399999999999999,0.8,0.6664,0.84,,1.0,1.0,1.0,,,Good
2025-05-07,914 Sok. No.7/a Ufuk Mah,90.10065881419875,False,1.0,1.0,1.0,0.814,0.87,0.88475,0.05049999999999999,0.94,0.8399999999999999,0.8280000000000001,0.8408,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,A.hatboyu Cd. İle 545 Sok.. Kvs. Akıncılar,90.38423404498556,False,1.0,1.0,1.0,0.909,0.87,0.92725,0.6145499999999999,0.94,0.8399999999999999,0.8280000000000001,0.8416,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,A.i̇pekçi Cd. İle 4040 Sok. Kvs. Yesilova,90.09514368801624,False,1.0,1.0,1.0,0.839,0.87,0.11549999999999994,0.2709999999999999,0.94,0.8399999999999999,0.8280000000000001,0.8408,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Alim Dağhan Cd. İle 6716 Sok. Kvs,89.83068145226595,False,1.0,1.0,1.0,0.739,0.87,0.97,0.6532,0.94,0.8399999999999999,0.872,0.7212000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-05-07,Altan Aydin İle 4165 Sok.. Kvs Aktepe,89.9926417826555,False,1.0,1.0,1.0,0.851,0.87,0.9626,0.7906,0.94,0.72,0.848,0.8104,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Ankara Cad. İle Atatürk Cad. Kav,90.28739815846885,False,1.0,1.0,1.0,0.864,0.87,0.9319,0.6539999999999999,0.94,0.8399999999999999,0.8280000000000001,0.8408,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Başak Cd. No:16 Bahçe Cafe İnciralti,89.47850356540627,False,1.0,1.0,1.0,0.549,0.87,0.9415,0.6029500000000001,0.94,0.8,0.876,0.7792,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Dicle Cad. No:88 Aile Sağlığı Merkezi,90.19701434736632,False,1.0,1.0,1.0,0.856,0.87,0.889,0.05799999999999994,0.94,0.8399999999999999,0.8280000000000001,0.8404,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Dogus Cad. İle A.yesevi Cd. Kvs. Kuruçeşme,90.44152189497652,False,1.0,1.0,1.0,0.928,0.87,0.9419,0.72635,0.94,0.8399999999999999,0.8280000000000001,0.8408,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Eski Izmir Cad. 3959 Kvs Uzundere,89.95228237207884,False,1.0,1.0,1.0,0.8340000000000001,0.87,0.9646,0.7718499999999999,0.94,0.72,0.848,0.8104,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Fatih Cd. İle Beyazıt Cd. Tuğlacı Önü Mersinli,90.31914831566111,False,1.0,1.0,1.0,0.876,0.87,0.93205,0.6945,0.94,0.8399999999999999,0.8280000000000001,0.8408,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Hakan Uysal Cad. No:273/1 Çay Mahallesi,89.80222490163575,False,1.0,1.0,1.0,0.751,0.87,0.9611,0.92545,0.94,0.8800000000000001,0.876,0.7188,0.84,,1.0,1.0,1.0,,,Good
2025-05-07,Hürriyet Bulvarı No:14/e,88.92488196290262,False,1.0,1.0,1.0,0.367,0.87,0.9593,0.9213,0.94,0.8,0.892,0.7468,0.88,,1.0,1.0,1.0,,,Good
2025-05-07,I.sivri Cd. İle 254 Sok.. Kvs. Kozağaç,90.45303295321386,False,1.0,1.0,1.0,0.93,0.87,0.949,0.781,0.94,0.8399999999999999,0.8280000000000001,0.8408,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Kahramanlar Cd. No:2 H. Bayram Camii,89.97585882944163,False,1.0,1.0,1.0,0.845,0.87,0.95965,0.7652,0.94,0.72,0.848,0.8104,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Mithatpaşa Caddesi No:479,89.39693747796926,False,1.0,1.0,1.0,0.5549999999999999,0.87,0.9424,0.60915,0.94,0.7600000000000001,0.868,0.7844,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Mrk. Bornova Jandarma Komando Ambarlar Yanı,90.14573057484733,False,1.0,1.0,1.0,0.825,0.87,0.92875,0.18500000000000005,0.94,0.8399999999999999,0.8280000000000001,0.8396,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,R.erkutlu Şehitlik Önü No:290/a Kadifekale,90.41101006744977,False,1.0,1.0,1.0,0.93,0.87,0.92995,0.4285,0.94,0.8399999999999999,0.8280000000000001,0.842,0.92,,1.0,1.0,1.0,,,Good
2025-05-07,Türkmenistan Cad. İle 1206 Sok.. Kvs. Evka-1,90.06661210189868,False,1.0,1.0,1.0,0.757,0.87,0.95055,0.82375,0.94,0.8399999999999999,0.8280000000000001,0.8408,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,1799 Sok No:14 Bostanlı,88.99637420570275,False,1.0,1.0,1.0,0.358,0.87,0.95415,0.9008,0.94,0.8399999999999999,0.888,0.7303999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,273/4 No:6 Aile Sağlığı Merkezi Özkanlar,89.0019963536159,False,1.0,1.0,1.0,0.3590000000000001,0.87,0.9691,0.91545,0.94,0.8399999999999999,0.888,0.7316,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,34.sok. No:5 Tsm Güzelyalı,90.20686028704259,False,1.0,1.0,1.0,0.909,0.87,0.9279,0.69655,0.94,0.7600000000000001,0.876,0.7828,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,3586 Sok. No:1 Gürçeşme,90.30924651318986,False,1.0,1.0,1.0,0.927,0.87,0.92935,0.38649999999999995,0.94,0.8,0.892,0.7668,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,4058 Sok. İle 4056 Sok. Kavşağı,90.30064857288481,False,1.0,1.0,1.0,0.91,0.87,0.9218,0.69645,0.94,0.8,0.836,0.8468,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,5227 Sok. No:35/c Çamdibi,90.27786666285594,False,1.0,1.0,1.0,0.861,0.87,0.9427,0.6121000000000001,0.94,0.8399999999999999,0.836,0.8464,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,6276 Sok.i̇le 6279 Sok Kavşağı,88.9347650690217,False,1.0,1.0,1.0,0.373,0.87,0.94885,0.90695,0.94,0.8,0.884,0.7288,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,65/17 Sok. No:45 Yumurtacı Ahmet Camii,90.11481300075262,False,1.0,1.0,1.0,0.856,0.87,0.9645,0.90625,0.94,0.7600000000000001,0.876,0.7836,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,6800 Sok. No:9 Sağlık Ocağı Evka 2,88.98532177970219,False,1.0,1.0,1.0,0.352,0.87,0.96445,0.9129,0.94,0.8399999999999999,0.888,0.7292000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,682/4 Sok. No:2 Gediz,90.32766307506168,False,1.0,1.0,1.0,0.928,0.87,0.9278500000000001,0.56935,0.94,0.8,0.836,0.8448,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,7019 Sok. No:20/3 Merkez Cami Gümüşpala,89.67665840216449,False,1.0,1.0,1.0,0.658,0.87,0.9669,0.9014,0.94,0.8399999999999999,0.888,0.7292000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,8022/1 Sok. No:8/1-b Ataşehir,90.14718475806681,False,1.0,1.0,1.0,0.667,0.87,0.956,0.8915,0.94,0.8399999999999999,0.888,0.7283999999999999,0.98,,1.0,1.0,1.0,,,Good
2025-05-14,854 Sok No:51/a,88.9551969428487,False,1.0,1.0,1.0,0.32800000000000007,0.87,0.961,0.35950000000000004,0.94,0.8,0.9,0.7676000000000001,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,8790/5 Sok. 9 Eylül Camii Balatçık,89.05058028951956,False,1.0,1.0,1.0,0.3440000000000001,0.87,0.94735,0.8864,0.94,0.8800000000000001,0.8160000000000001,0.6784000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,8819 Sok. No:13 Egekent,89.12284122629016,False,1.0,1.0,1.0,0.376,0.87,0.9616,0.8738,0.94,0.8800000000000001,0.812,0.6819999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,90.11992931111682,False,1.0,1.0,1.0,0.922,0.87,0.9298,0.5509999999999999,0.94,0.72,0.8200000000000001,0.8096,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Atatürk Cad. İle Zübeyde Hanim Cad.kavşağı,88.99310359446302,False,1.0,1.0,1.0,0.356,0.87,0.963,0.9064,0.94,0.8399999999999999,0.884,0.7283999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,Başarı Cad.i̇le 170. Sok.kavşağı,90.30345670544075,False,1.0,1.0,1.0,0.925,0.87,0.9297,0.4135,0.94,0.8,0.836,0.8452,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Başpehlivan Kara Ali Cad. No:25/a,89.02046608696067,False,1.0,1.0,1.0,0.368,0.87,0.9628,0.9048499999999999,0.94,0.8399999999999999,0.888,0.7336,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,Cumhuriyet Meydanı No:16 Işıkkent,90.31434930740137,False,1.0,1.0,1.0,0.879,0.87,0.93525,0.5820000000000001,0.94,0.8399999999999999,0.836,0.8468,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Ege Üni.kampüsü İtfaiye Çeşmesi/i̇zsu Teknik Amirlik,89.05434884296969,False,1.0,1.0,1.0,0.3480000000000001,0.87,0.95775,0.88725,0.94,0.8,0.832,0.8468,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Eski Izmir Cad. No:562/a Kahve,90.20876985147713,False,1.0,1.0,1.0,0.862,0.87,0.97845,0.78775,0.94,0.8,0.836,0.8456,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Gaziler Cad. No:185 İtfaiye Önü,88.96043489858718,False,1.0,1.0,1.0,0.33099999999999996,0.87,0.9608,0.346,0.94,0.8,0.9,0.7676000000000001,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Hürriyet Cad. Polis Mer. No:86 Atatürk,89.00037496308363,False,1.0,1.0,1.0,0.3590000000000001,0.87,0.965,0.90525,0.94,0.8399999999999999,0.888,0.7312000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,Kazım Dirik Cad. No.46,90.1197172206503,False,1.0,1.0,1.0,0.859,0.87,0.96195,0.89215,0.94,0.7600000000000001,0.876,0.7836,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Kemalpaşa Cad. No: 46,90.17589766307506,False,1.0,1.0,1.0,0.862,0.87,0.9311,0.5445,0.94,0.8,0.836,0.846,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Koşuyolu Cad. Efeler Mah. No:41 Avni Naili Limboz Camii,90.33270780340487,False,1.0,1.0,1.0,0.929,0.87,0.93325,0.5883499999999999,0.94,0.8,0.836,0.8472,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,M.pasa Cad. İle Hüseyin Ögütcen Kavşağı,90.10434274581536,False,1.0,1.0,1.0,0.851,0.87,0.96305,0.91515,0.94,0.7600000000000001,0.876,0.7836,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Sakarya Cad.no:112 Manavkuyu,89.03062613726219,False,1.0,1.0,1.0,0.371,0.87,0.9719,0.92575,0.94,0.8399999999999999,0.888,0.7312000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,Selimiye Cad. No:30/b Gültepe,90.20849539617213,False,1.0,1.0,1.0,0.873,0.87,0.9317,0.57345,0.94,0.8,0.892,0.7684,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Ulu Önder Cad. İle Gökdere Cad.kavşağı,90.30972211504567,False,1.0,1.0,1.0,0.913,0.87,0.94105,0.6975,0.94,0.8,0.836,0.8456,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Yavuz Cad. 241/C Osmangazi,88.99481820476912,False,1.0,1.0,1.0,0.356,0.87,0.9674,0.9169,0.94,0.8399999999999999,0.884,0.7316,0.88,,1.0,1.0,1.0,,,Good
2025-05-14,Çanakkale Cad.i̇le 7057 Sok Kavsağıpınarbaşı,90.19768099736108,False,1.0,1.0,1.0,0.869,0.87,0.93915,0.589,0.94,0.8,0.836,0.846,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,İnönü Cad. İle 100 Sok. Kavşağı,90.32775923623615,False,1.0,1.0,1.0,0.921,0.87,0.93895,0.6991,0.94,0.8,0.836,0.8448,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,İzsu Narlıdere Teknik Amirlik,90.08735819352749,False,1.0,1.0,1.0,0.845,0.87,0.9623,0.8858,0.94,0.7600000000000001,0.876,0.7832,0.92,,1.0,1.0,1.0,,,Good
2025-05-14,Şehitler Cad. No:22 H.mustafa Gökdemir Camii Evka-3,90.20020177770157,False,1.0,1.0,1.0,0.87,0.87,0.9405,0.5899000000000001,0.94,0.8,0.836,0.8464,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,113/19 Sok. No:10 İzyuva,89.86896304314689,False,1.0,1.0,1.0,0.829,0.87,0.9514,0.90185,0.94,0.7600000000000001,0.856,0.788,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,1620/19 İle 1620/39 Sok. Kavsağı Cengizhan,89.13598320186344,False,1.0,1.0,1.0,0.502,0.87,0.954,0.9430499999999999,0.94,0.7600000000000001,0.884,0.7223999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,1643/7 Sok. No:8 Adalet Mah,89.1198826535959,False,1.0,1.0,1.0,0.494,0.87,0.96625,0.94845,0.94,0.7600000000000001,0.884,0.7228,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,1754 Sok. No:25 Asm Mevlana,89.88641663570455,False,1.0,1.0,1.0,0.838,0.87,0.9419,0.8823,0.94,0.7600000000000001,0.86,0.7896,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,220 Sok. No:163/b Çamlıkule,90.12078126935131,False,1.0,1.0,1.0,0.952,0.87,0.92405,0.78805,0.94,0.68,0.84,0.8388,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,3 İle 3/8 Sok. Kvs. Adatepe,90.09700886945421,False,1.0,1.0,1.0,0.9410000000000001,0.87,0.93535,0.78665,0.94,0.68,0.84,0.8384,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,3513 İle 3514 Sok. Kvs Levent,90.23381731877637,False,1.0,1.0,1.0,0.916,0.87,0.9377,0.821,0.94,0.7600000000000001,0.8280000000000001,0.8132,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,3948/6 Sok. No:2 C.çeşme,90.22106227433383,False,1.0,1.0,1.0,0.908,0.87,0.95255,0.8591,0.94,0.7600000000000001,0.8200000000000001,0.822,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,4969 Sok. No:2/a Çamlık,90.24007766726686,False,1.0,1.0,1.0,0.868,0.87,0.9712,0.9359,0.94,0.8,0.86,0.8036,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,514 Sok.. No:3/a Beyazevler,90.21773637190736,False,1.0,1.0,1.0,0.858,0.87,0.9646,0.94505,0.94,0.8,0.86,0.8032,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,52/74 İle 52/18 Sok. Kvs Esendere,90.22531599216896,False,1.0,1.0,1.0,0.91,0.87,0.9483,0.86095,0.94,0.7600000000000001,0.8200000000000001,0.822,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,5777 İle 5780 Sok. Kvs. U. Mumcu,90.21854887726619,False,1.0,1.0,1.0,0.859,0.87,0.9671,0.9297,0.94,0.8,0.86,0.8036,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,6730 Sok. No:6/a Yamaç Mah,89.18929043175474,False,1.0,1.0,1.0,0.525,0.87,0.96655,0.9417,0.94,0.7600000000000001,0.884,0.7223999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,7191 Sok. No:1/a Doğançay,89.16281488467804,False,1.0,1.0,1.0,0.52,0.87,0.97035,0.80365,0.94,0.7600000000000001,0.884,0.7252000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,7348 Sok. No:2 Polis Merkezi Yamanlar,89.12621752550801,False,1.0,1.0,1.0,0.497,0.87,0.9604,0.9502,0.94,0.7600000000000001,0.884,0.724,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,7659/2 Sok. No:1/b Postacılar Mah,89.09657771013747,False,1.0,1.0,1.0,0.486,0.87,0.94525,0.92345,0.94,0.7600000000000001,0.884,0.7228,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,8172 Sok. No:90/1 Güzeltepe,89.17054669562815,False,1.0,1.0,1.0,0.516,0.87,0.9694,0.9532,0.94,0.7600000000000001,0.884,0.722,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,8809 Sok. No:141/a Evka-5,89.05276161793707,False,1.0,1.0,1.0,0.508,0.87,0.95725,0.8966000000000001,0.94,0.8,0.8200000000000001,0.6808000000000001,0.84,,1.0,1.0,1.0,,,Good
2025-05-21,8818 Sok. No:38 6 Nolu Sağlık Ocağı Egekent,89.14924363133176,False,1.0,1.0,1.0,0.55,0.87,0.9564,0.91035,0.94,0.8,0.8200000000000001,0.6799999999999999,0.84,,1.0,1.0,1.0,,,Good
2025-05-21,914 Sok. No.7/a Ufuk Mah,89.74628785713605,False,1.0,1.0,1.0,0.701,0.87,0.9381,0.8112,0.94,0.7600000000000001,0.8280000000000001,0.8128,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,A.hatboyu Cd. İle 545 Sok.. Kvs. Akıncılar,90.09947308439796,False,1.0,1.0,1.0,0.944,0.87,0.9298,0.75395,0.94,0.68,0.84,0.8388,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,A.i̇pekçi Cd. İle 4040 Sok. Kvs. Yesilova,89.87093875932436,False,1.0,1.0,1.0,0.83,0.87,0.95185,0.8956,0.94,0.7600000000000001,0.86,0.7888,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,Alim Dağhan Cd. İle 6716 Sok. Kvs,89.19248637667076,False,1.0,1.0,1.0,0.526,0.87,0.9688,0.9477,0.94,0.7600000000000001,0.884,0.7223999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,Altan Aydin İle 4165 Sok.. Kvs Aktepe,90.08604647174826,False,1.0,1.0,1.0,0.8069999999999999,0.87,0.96135,0.80425,0.94,0.8,0.86,0.8032,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,Ankara Cad. İle Atatürk Cad. Kav,89.87523207293721,False,1.0,1.0,1.0,0.8320000000000001,0.87,0.9516,0.897,0.94,0.7600000000000001,0.856,0.7888,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,Başak Cd. No:16 Bahçe Cafe İnciralti,89.23474955224023,False,1.0,1.0,1.0,0.5469999999999999,0.87,0.9501,0.92225,0.94,0.7600000000000001,0.876,0.774,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,Dicle Cad. No:88 Aile Sağlığı Merkezi,90.27514761782274,False,1.0,1.0,1.0,0.933,0.87,0.9441,0.8399,0.94,0.7600000000000001,0.8280000000000001,0.8136,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,Dogus Cad. İle A.yesevi Cd. Kvs. Kuruçeşme,90.06180256652091,False,1.0,1.0,1.0,0.929,0.87,0.9364,0.7144,0.94,0.68,0.84,0.8384,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,Eski Izmir Cad. 3959 Kvs Uzundere,90.1427695132756,False,1.0,1.0,1.0,0.915,0.87,0.9509,0.8708,0.94,0.72,0.8200000000000001,0.822,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,Fatih Cd. İle Beyazıt Cd. Tuğlacı Önü Mersinli,89.87333667962312,False,1.0,1.0,1.0,0.8320000000000001,0.87,0.9466,0.88195,0.94,0.7600000000000001,0.86,0.79,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,Hakan Uysal Cad. No:273/1 Çay Mahallesi,89.17871835910333,False,1.0,1.0,1.0,0.52,0.87,0.96925,0.94555,0.94,0.7600000000000001,0.884,0.7223999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,Hürriyet Bulvarı No:14/e,88.90199885440185,False,1.0,1.0,1.0,0.4019999999999999,0.87,0.9649,0.8543499999999999,0.94,0.7600000000000001,0.892,0.7616,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,I.sivri Cd. İle 254 Sok.. Kvs. Kozağaç,90.05636097535415,False,1.0,1.0,1.0,0.927,0.87,0.9264,0.7162999999999999,0.94,0.68,0.84,0.8384,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,Kahramanlar Cd. No:2 H. Bayram Camii,90.21626001505234,False,1.0,1.0,1.0,0.857,0.87,0.96295,0.95685,0.94,0.8,0.856,0.8032,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,Mithatpaşa Caddesi No:479,89.18952189735822,False,1.0,1.0,1.0,0.5269999999999999,0.87,0.95695,0.91565,0.94,0.7600000000000001,0.876,0.7736,0.88,,1.0,1.0,1.0,,,Good
2025-05-21,Mrk. Bornova Jandarma Komando Ambarlar Yanı,90.01750332247278,False,1.0,1.0,1.0,0.8280000000000001,0.87,0.92745,0.6755,0.94,0.7600000000000001,0.832,0.8192,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,R.erkutlu Şehitlik Önü No:290/a Kadifekale,90.11113641668334,False,1.0,1.0,1.0,0.95,0.87,0.93125,0.7355,0.94,0.68,0.84,0.84,0.92,,1.0,1.0,1.0,,,Good
2025-05-21,Türkmenistan Cad. İle 1206 Sok.. Kvs. Evka-1,90.09985410891042,False,1.0,1.0,1.0,0.9410000000000001,0.87,0.93975,0.8074,0.94,0.68,0.84,0.8384,0.92,,1.0,1.0,1.0,,,Good
2025-05-28,1799 Sok No:14 Bostanlı,88.94613878647574,False,1.0,1.0,1.0,0.377,0.87,0.98675,0.89045,0.94,0.8,0.884,0.718,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,273/4 No:6 Aile Sağlığı Merkezi Özkanlar,89.4367336400964,False,1.0,1.0,1.0,0.593,0.87,0.99595,0.8976500000000001,0.94,0.8,0.884,0.7196,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,34.sok. No:5 Tsm Güzelyalı,89.03489450255795,False,1.0,1.0,1.0,0.45999999999999996,0.87,0.9692,0.87135,0.94,0.7600000000000001,0.884,0.7592,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,3586 Sok. No:1 Gürçeşme,90.29867067745101,False,1.0,1.0,1.0,0.951,0.87,0.93375,0.69965,0.94,0.7600000000000001,0.8240000000000001,0.8351999999999999,0.92,,1.0,1.0,1.0,,,Good
2025-05-28,4058 Sok. İle 4056 Sok. Kavşağı,89.96312527984986,False,1.0,1.0,1.0,0.8320000000000001,0.87,0.97925,0.9125,0.94,0.72,0.8240000000000001,0.8072,0.92,,1.0,1.0,1.0,,,Good
2025-05-28,5227 Sok. No:35/c Çamdibi,88.94630192107995,False,1.0,1.0,1.0,0.375,0.87,0.99195,0.9265,0.94,0.8,0.884,0.7203999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,6276 Sok.i̇le 6279 Sok Kavşağı,89.19026576209666,False,1.0,1.0,1.0,0.405,0.87,0.9903,0.88485,0.94,0.8,0.884,0.7176,0.92,,1.0,1.0,1.0,,,Good
2025-05-28,65/17 Sok. No:45 Yumurtacı Ahmet Camii,89.11661453123362,False,1.0,1.0,1.0,0.499,0.87,0.9636,0.8193,0.94,0.7600000000000001,0.884,0.7592,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,6800 Sok. No:9 Sağlık Ocağı Evka 2,88.99121620366401,False,1.0,1.0,1.0,0.397,0.87,0.9918,0.88395,0.94,0.8,0.884,0.7168,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,682/4 Sok. No:2 Gediz,90.31039261148742,False,1.0,1.0,1.0,0.955,0.87,0.93645,0.7205,0.94,0.7600000000000001,0.8240000000000001,0.836,0.92,,1.0,1.0,1.0,,,Good
2025-05-28,7019 Sok. No:20/3 Merkez Cami Gümüşpala,88.92218696114017,False,1.0,1.0,1.0,0.367,0.87,0.9753,0.89015,0.94,0.8,0.884,0.7183999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,8022/1 Sok. No:8/1-b Ataşehir,88.44647287957167,False,1.0,1.0,1.0,0.245,0.87,0.9903,0.78155,0.94,0.8,0.8,0.666,0.84,,1.0,1.0,1.0,,,Good
2025-05-28,854 Sok No:51/a,88.91273163232253,False,1.0,1.0,1.0,0.32999999999999996,0.87,0.9826,0.6999500000000001,0.94,0.8399999999999999,0.876,0.7636000000000001,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,8790/5 Sok. 9 Eylül Camii Balatçık,88.38840442710566,False,1.0,1.0,1.0,0.21999999999999997,0.87,0.9834,0.7751,0.94,0.8,0.8,0.6668000000000001,0.84,,1.0,1.0,1.0,,,Good
2025-05-28,8819 Sok. No:13 Egekent,88.52353395590995,False,1.0,1.0,1.0,0.28,0.87,0.98305,0.77,0.94,0.8,0.8,0.6656,0.84,,1.0,1.0,1.0,,,Good
2025-05-28,Abdullah Arda Meydanı No:29 Arkadaşlar Kahvesi,89.99654773643145,False,1.0,1.0,1.0,0.846,0.87,0.9792,0.92795,0.94,0.72,0.8240000000000001,0.8076,0.92,,1.0,1.0,1.0,,,Good
2025-05-28,Alsancak Gar Önü,88.85900830737279,False,1.0,1.0,1.0,0.29500000000000004,0.87,0.99585,0.91195,0.94,0.8399999999999999,0.88,0.722,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,Atatürk Cad. İle Zübeyde Hanim Cad.kavşağı,89.03816186277592,False,1.0,1.0,1.0,0.4179999999999999,0.87,0.9923,0.87845,0.94,0.8,0.884,0.7163999999999999,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,Başarı Cad.i̇le 170. Sok.kavşağı,90.32296347899816,False,1.0,1.0,1.0,0.959,0.87,0.94255,0.7455499999999999,0.94,0.7600000000000001,0.8240000000000001,0.8356,0.92,,1.0,1.0,1.0,,,Good
2025-05-28,Başpehlivan Kara Ali Cad. No:25/a,88.93583822772871,False,1.0,1.0,1.0,0.372,0.87,0.99585,0.8903,0.94,0.8,0.884,0.718,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,Cumhuriyet Meydanı No:16 Işıkkent,88.98582665266227,False,1.0,1.0,1.0,0.393,0.87,0.99225,0.9157,0.94,0.8,0.884,0.7188,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,Ege Üni.kampüsü İtfaiye Çeşmesi/i̇zsu Teknik Amirlik,88.96714423342574,False,1.0,1.0,1.0,0.386,0.87,0.98325,0.8994,0.94,0.8,0.884,0.7208,0.88,,1.0,1.0,1.0,,,Good
2025-05-28,Eski Izmir Cad. No:562/a Kahve,89.98630215925004,False,1.0,1.0,1.0,0.842,0.87,0.97895,0.9177,0.94,0.72,0.8240000000000001,0.8068,0.92,,1.0,1.0,1.0,,,Good
